;19.00_24.00_19.00_NH3+_C:;21.00_18.00_18.00_NH3+_C:;21.00_22.00_20.00_NH3+_C:;21.00_24.00_20.00_NH3+_C:;22.00_23.00_21.00_NH3+_C:;22.00_26.00_20.00_NH3+_C:;23.00_23.00_21.00_NH3+_C:;23.00_26.00_14.00_NH3+_C:;23.00_26.00_17.00_NH3+_C:;23.00_26.00_20.00_NH3+_C:;24.00_23.00_20.00_NH3+_C:;24.00_24.00_21.00_NH3+_C:;24.00_25.00_18.00_NH3+_C:;24.00_26.00_17.00_NH3+_C:;24.00_27.00_17.00_NH3+_C:;24.00_30.00_24.00_NH3+_C:;25.00_24.00_12.00_NH3+_C:;25.00_25.00_26.00_NH3+_C:;25.00_26.00_14.00_NH3+_C:;25.00_26.00_15.00_NH3+_C:;25.00_26.00_16.00_NH3+_C:;25.00_26.00_18.00_NH3+_C:;26.00_24.00_14.00_NH3+_C:;26.00_25.00_15.00_NH3+_C:;26.00_25.00_16.00_NH3+_C:;26.00_26.00_15.00_NH3+_C:;26.00_26.00_16.00_NH3+_C:;26.00_29.00_17.00_NH3+_C:;26.00_29.00_20.00_NH3+_C:;26.00_30.00_16.00_NH3+_C:;26.00_30.00_17.00_NH3+_C:;26.00_31.00_15.00_NH3+_C:;26.00_31.00_16.00_NH3+_C:;27.00_24.00_14.00_NH3+_C:;27.00_26.00_12.00_NH3+_C:;27.00_26.00_14.00_NH3+_C:;27.00_27.00_15.00_NH3+_C:;27.00_28.00_15.00_NH3+_C:;27.00_28.00_17.00_NH3+_C:;27.00_29.00_19.00_NH3+_C:;27.00_29.00_20.00_NH3+_C:;27.00_30.00_10.00_NH3+_C:;27.00_30.00_16.00_NH3+_C:;27.00_30.00_21.00_NH3+_C:;27.00_31.00_15.00_NH3+_C:;27.00_33.00_16.00_NH3+_C:;28.00_26.00_15.00_NH3+_C:;28.00_27.00_16.00_NH3+_C:;28.00_28.00_22.00_NH3+_C:;28.00_29.00_19.00_NH3+_C:;28.00_29.00_20.00_NH3+_C:;28.00_29.00_23.00_NH3+_C:;28.00_29.00_24.00_NH3+_C:;28.00_30.00_19.00_NH3+_C:;28.00_30.00_21.00_NH3+_C:;28.00_31.00_18.00_NH3+_C:;28.00_32.00_15.00_NH3+_C:;28.00_32.00_16.00_NH3+_C:;28.00_33.00_14.00_NH3+_C:;28.00_33.00_16.00_NH3+_C:;29.00_24.00_16.00_NH3+_C:;29.00_28.00_17.00_NH3+_C:;29.00_29.00_21.00_NH3+_C:;29.00_29.00_23.00_NH3+_C:;29.00_32.00_16.00_NH3+_C:;29.00_33.00_14.00_NH3+_C:;29.00_33.00_17.00_NH3+_C:;29.00_35.00_16.00_NH3+_C:;30.00_24.00_8.00_NH3+_C:;30.00_24.00_15.00_NH3+_C:;30.00_29.00_20.00_NH3+_C:;30.00_29.00_21.00_NH3+_C:;30.00_30.00_22.00_NH3+_C:;30.00_30.00_23.00_NH3+_C:;30.00_30.00_26.00_NH3+_C:;30.00_31.00_25.00_NH3+_C:;31.00_23.00_15.00_NH3+_C:;31.00_24.00_15.00_NH3+_C:;31.00_29.00_24.00_NH3+_C:;31.00_30.00_24.00_NH3+_C:;32.00_34.00_19.00_NH3+_C:;34.00_32.00_20.00_NH3+_C:;34.00_32.00_24.00_NH3+_C:;34.00_33.00_23.00_NH3+_C:;20.00_24.00_20.00_NH3+_LJ:;21.00_23.00_19.00_NH3+_LJ:;21.00_24.00_17.00_NH3+_LJ:;21.00_24.00_20.00_NH3+_LJ:;21.00_25.00_17.00_NH3+_LJ:;21.00_26.00_16.00_NH3+_LJ:;21.00_26.00_17.00_NH3+_LJ:;21.00_27.00_18.00_NH3+_LJ:;21.00_30.00_26.00_NH3+_LJ:;21.00_31.00_23.00_NH3+_LJ:;22.00_23.00_20.00_NH3+_LJ:;22.00_23.00_21.00_NH3+_LJ:;22.00_25.00_21.00_NH3+_LJ:;22.00_27.00_8.00_NH3+_LJ:;22.00_28.00_16.00_NH3+_LJ:;22.00_30.00_26.00_NH3+_LJ:;23.00_25.00_19.00_NH3+_LJ:;23.00_26.00_17.00_NH3+_LJ:;23.00_27.00_17.00_NH3+_LJ:;23.00_27.00_19.00_NH3+_LJ:;24.00_23.00_21.00_NH3+_LJ:;24.00_24.00_20.00_NH3+_LJ:;24.00_26.00_15.00_NH3+_LJ:;24.00_27.00_16.00_NH3+_LJ:;24.00_28.00_15.00_NH3+_LJ:;24.00_28.00_20.00_NH3+_LJ:;24.00_28.00_25.00_NH3+_LJ:;25.00_25.00_15.00_NH3+_LJ:;25.00_25.00_16.00_NH3+_LJ:;25.00_25.00_19.00_NH3+_LJ:;25.00_26.00_5.00_NH3+_LJ:;25.00_26.00_15.00_NH3+_LJ:;25.00_26.00_16.00_NH3+_LJ:;25.00_26.00_17.00_NH3+_LJ:;25.00_27.00_15.00_NH3+_LJ:;25.00_27.00_21.00_NH3+_LJ:;25.00_28.00_15.00_NH3+_LJ:;25.00_28.00_25.00_NH3+_LJ:;26.00_25.00_14.00_NH3+_LJ:;26.00_25.00_20.00_NH3+_LJ:;26.00_26.00_14.00_NH3+_LJ:;26.00_26.00_21.00_NH3+_LJ:;26.00_26.00_22.00_NH3+_LJ:;26.00_26.00_23.00_NH3+_LJ:;26.00_27.00_19.00_NH3+_LJ:;26.00_27.00_20.00_NH3+_LJ:;26.00_27.00_21.00_NH3+_LJ:;26.00_27.00_22.00_NH3+_LJ:;26.00_28.00_15.00_NH3+_LJ:;26.00_28.00_21.00_NH3+_LJ:;26.00_31.00_26.00_NH3+_LJ:;27.00_23.00_16.00_NH3+_LJ:;27.00_23.00_17.00_NH3+_LJ:;27.00_24.00_11.00_NH3+_LJ:;27.00_24.00_13.00_NH3+_LJ:;27.00_24.00_21.00_NH3+_LJ:;27.00_25.00_14.00_NH3+_LJ:;27.00_25.00_16.00_NH3+_LJ:;27.00_25.00_17.00_NH3+_LJ:;27.00_25.00_22.00_NH3+_LJ:;27.00_26.00_19.00_NH3+_LJ:;27.00_27.00_12.00_NH3+_LJ:;27.00_27.00_15.00_NH3+_LJ:;27.00_27.00_16.00_NH3+_LJ:;27.00_30.00_11.00_NH3+_LJ:;27.00_30.00_12.00_NH3+_LJ:;27.00_36.00_14.00_NH3+_LJ:;28.00_21.00_22.00_NH3+_LJ:;28.00_22.00_22.00_NH3+_LJ:;28.00_24.00_12.00_NH3+_LJ:;28.00_24.00_14.00_NH3+_LJ:;28.00_25.00_12.00_NH3+_LJ:;28.00_25.00_20.00_NH3+_LJ:;28.00_25.00_21.00_NH3+_LJ:;28.00_26.00_12.00_NH3+_LJ:;28.00_27.00_16.00_NH3+_LJ:;28.00_28.00_15.00_NH3+_LJ:;28.00_28.00_17.00_NH3+_LJ:;28.00_29.00_11.00_NH3+_LJ:;28.00_29.00_12.00_NH3+_LJ:;28.00_29.00_16.00_NH3+_LJ:;28.00_29.00_28.00_NH3+_LJ:;28.00_30.00_11.00_NH3+_LJ:;28.00_34.00_29.00_NH3+_LJ:;29.00_23.00_13.00_NH3+_LJ:;29.00_24.00_13.00_NH3+_LJ:;29.00_24.00_14.00_NH3+_LJ:;29.00_25.00_10.00_NH3+_LJ:;29.00_25.00_11.00_NH3+_LJ:;29.00_25.00_12.00_NH3+_LJ:;29.00_25.00_13.00_NH3+_LJ:;29.00_26.00_12.00_NH3+_LJ:;29.00_27.00_12.00_NH3+_LJ:;29.00_27.00_17.00_NH3+_LJ:;29.00_29.00_11.00_NH3+_LJ:;29.00_29.00_13.00_NH3+_LJ:;29.00_29.00_17.00_NH3+_LJ:;30.00_22.00_12.00_NH3+_LJ:;30.00_22.00_16.00_NH3+_LJ:;30.00_24.00_6.00_NH3+_LJ:;30.00_24.00_12.00_NH3+_LJ:;30.00_24.00_13.00_NH3+_LJ:;30.00_25.00_12.00_NH3+_LJ:;30.00_25.00_13.00_NH3+_LJ:;30.00_26.00_11.00_NH3+_LJ:;30.00_26.00_13.00_NH3+_LJ:;30.00_27.00_12.00_NH3+_LJ:;30.00_27.00_16.00_NH3+_LJ:;30.00_30.00_29.00_NH3+_LJ:;30.00_31.00_16.00_NH3+_LJ:;30.00_33.00_29.00_NH3+_LJ:;31.00_23.00_8.00_NH3+_LJ:;31.00_23.00_15.00_NH3+_LJ:;31.00_24.00_7.00_NH3+_LJ:;31.00_24.00_12.00_NH3+_LJ:;31.00_25.00_12.00_NH3+_LJ:;31.00_28.00_24.00_NH3+_LJ:;31.00_29.00_16.00_NH3+_LJ:;31.00_30.00_15.00_NH3+_LJ:;31.00_30.00_16.00_NH3+_LJ:;31.00_30.00_17.00_NH3+_LJ:;31.00_30.00_18.00_NH3+_LJ:;31.00_31.00_15.00_NH3+_LJ:;31.00_31.00_16.00_NH3+_LJ:;31.00_31.00_18.00_NH3+_LJ:;31.00_32.00_16.00_NH3+_LJ:;31.00_32.00_24.00_NH3+_LJ:;32.00_20.00_16.00_NH3+_LJ:;32.00_23.00_8.00_NH3+_LJ:;32.00_23.00_13.00_NH3+_LJ:;32.00_23.00_15.00_NH3+_LJ:;32.00_24.00_7.00_NH3+_LJ:;32.00_24.00_12.00_NH3+_LJ:;32.00_24.00_16.00_NH3+_LJ:;32.00_24.00_21.00_NH3+_LJ:;32.00_28.00_19.00_NH3+_LJ:;32.00_28.00_23.00_NH3+_LJ:;32.00_29.00_17.00_NH3+_LJ:;32.00_29.00_18.00_NH3+_LJ:;32.00_29.00_19.00_NH3+_LJ:;32.00_29.00_24.00_NH3+_LJ:;32.00_30.00_18.00_NH3+_LJ:;32.00_31.00_17.00_NH3+_LJ:;32.00_31.00_18.00_NH3+_LJ:;32.00_31.00_24.00_NH3+_LJ:;32.00_35.00_25.00_NH3+_LJ:;32.00_36.00_14.00_NH3+_LJ:;33.00_23.00_16.00_NH3+_LJ:;33.00_24.00_17.00_NH3+_LJ:;33.00_24.00_21.00_NH3+_LJ:;33.00_25.00_16.00_NH3+_LJ:;33.00_25.00_17.00_NH3+_LJ:;33.00_28.00_18.00_NH3+_LJ:;33.00_28.00_19.00_NH3+_LJ:;33.00_29.00_8.00_NH3+_LJ:;33.00_29.00_17.00_NH3+_LJ:;33.00_29.00_19.00_NH3+_LJ:;33.00_29.00_20.00_NH3+_LJ:;33.00_29.00_23.00_NH3+_LJ:;33.00_30.00_17.00_NH3+_LJ:;33.00_30.00_19.00_NH3+_LJ:;33.00_30.00_26.00_NH3+_LJ:;33.00_31.00_18.00_NH3+_LJ:;33.00_33.00_17.00_NH3+_LJ:;33.00_35.00_16.00_NH3+_LJ:;34.00_22.00_10.00_NH3+_LJ:;34.00_23.00_9.00_NH3+_LJ:;34.00_23.00_10.00_NH3+_LJ:;34.00_25.00_17.00_NH3+_LJ:;34.00_29.00_17.00_NH3+_LJ:;34.00_29.00_18.00_NH3+_LJ:;34.00_29.00_20.00_NH3+_LJ:;34.00_31.00_17.00_NH3+_LJ:;34.00_31.00_18.00_NH3+_LJ:;34.00_31.00_25.00_NH3+_LJ:;35.00_23.00_12.00_NH3+_LJ:;35.00_23.00_18.00_NH3+_LJ:;35.00_29.00_16.00_NH3+_LJ:;35.00_31.00_13.00_NH3+_LJ:;35.00_33.00_15.00_NH3+_LJ:;36.00_24.00_13.00_NH3+_LJ:;36.00_25.00_17.00_NH3+_LJ:;36.00_26.00_15.00_NH3+_LJ:;36.00_29.00_18.00_NH3+_LJ:;36.00_30.00_15.00_NH3+_LJ:
Mol01_PAC_aligned;9.6833199603684;4.577348322481798;24.527752823386745;104.19190525149833;85.92789568298348;-61.67106053967326;106.21671608206164;-46.26939617184826;-150.2907295754952;-4.223217204523365;12.26622345624549;-7.472307781947167;-37.34673793323518;-101.96248567425876;-136.9921193563101;2.614461581279812;-20.53419163815845;13.973142631373069;-31.67695190382337;-38.77790425232417;-46.3019632954672;-15.185214990934352;-21.48587192650088;-24.707581107718603;-23.7679274347299;-25.88946079595837;-25.58354708273997;-21.779342986037936;-2.350525883998823;-19.15215163018396;-18.375879114525578;-15.276230308968142;-15.577793017148828;-15.1389090425963;-14.096696940649988;-16.630320714131624;-16.58602149235373;-16.225757390348758;-8.221727980500143;0.4423534434798775;3.432115376011639;-9.457432871579607;-13.17204091476014;0.3530779893422451;-11.956957700574671;-8.53667220879159;-10.15210734156258;-7.063932165422049;9.463742464275647;2.7042361583040866;4.854113654055871;5.667996677850802;5.636273982621863;-1.6054110507680708;1.9208941608521144;-5.419388775991761;-8.2077916061859;-7.695474652271904;-7.439470743278678;-6.878806105890995;-2.7956650667405585;-1.1908004797558234;5.277167022789948;5.509621165525704;-5.855604094551623;-6.178960104905302;-4.795857413119014;-4.536673122707802;-5.245341594049892;-3.3174501023824354;3.7306154163832055;4.554151138617096;3.114723818200227;3.465530499163872;3.742055926271636;2.78855074332824;-1.6242304437779795;-1.969915224845724;4.422838362789092;3.365857259125228;-1.343518703530381;0.18301640578892342;1.4374127401844758;0.817108271459166;142.2495821242827;145.24275804013988;159.47004312758048;141.40409820942543;139.26686048288738;23.31718520180725;136.75387929422075;143.10114199851606;-0.0934108404645186;-0.2477760554167311;145.30191677741516;145.18449718350902;136.39268378125018;-0.0279126586154514;47.69869709959615;-0.0971623443850265;163.78872732271097;142.0041202137342;145.5500492216181;148.125609172395;145.09774672405658;162.14728405470612;-3.563327716371316;131.89335099253523;-2.4437121256050527;132.65858770895414;-0.3904094029678454;-2.7004023582804293;-4.358228344646341;149.25345199109933;-0.006709375171244699;-2.9618772692081983;8.37549511810446;134.98930167446824;-2.6288738340351734;132.86677465947335;-2.1042388276773867;-0.36545910261832476;-0.7531761430384313;172.93657378735435;-0.8153137808603406;139.82583509234382;100.6299270822729;-2.773535531851428;160.27306111259122;143.14424586619387;132.49792503174328;0.1302871140298973;-1.4135745206586174;4.560055316970696;-0.0530321065479281;-1.2556816410548604;-2.493635330798922;-0.069528857434691;-0.2162292177128253;148.2685830167727;-0.4874991676068627;-2.409275062571864;0.4055299986934856;133.4524917063492;145.91199063457515;-0.1198081746859726;-1.0706396597184256;-2.327559440183637;-0.0383413544176919;-0.062622976684974;-0.0113826562982684;-0.8962262497588701;-1.699948759297623;-0.0852830200782805;-0.2653708378078284;-0.0906307863325488;139.19919491386764;137.71882590009864;-0.0907319981055836;-1.2068665376757484;-0.4521378954933117;-1.501251486257521;-0.0371197525509035;-0.0604256465298168;-0.543915027048114;-0.026777709277264;-0.0298179760593707;-0.0053202773677168;-0.0852252924326926;-0.0971682660870093;-0.1643875704577618;-0.0251481685131906;-0.0390885992599839;-0.0628047781918055;-0.1047853536662584;-0.0625967357686819;-0.0586717398410758;-1.016673747221489;-0.0276789452860234;-0.0681412700918728;-0.4351825461314348;-0.033441138475285;-0.1590832593322955;-0.0046496798084193;-0.0410718210573627;-0.0633899963219599;-0.0428775808199446;-0.067330685302889;-0.0276497887313182;-0.0672386606577951;-0.0399946853062189;-0.2679878197756569;-0.009327924485538899;-0.0668261748993226;-0.004916679180432;-0.0068674685350734;-0.07875508559272862;-0.0051362862793798;-0.0280794113966702;-0.0290651450056459;-0.0719492398287263;-0.0823880336401788;-0.0451257808786986;-0.0594752998678705;-0.074699062462571;-0.0876394220904955;-0.0327812508102723;-0.0415730075691783;-0.0572725033364679;-0.0286025721198017;-0.0198241101761705;-0.0328651693841887;-0.0053530025346978;-0.0247377493409094;-0.0465482013417827;-0.004087767606599399;-0.0191718960443783;-0.071550928045078;-0.1365938027588236;-0.0982784505543196;-0.0573537973875569;-0.0578225868712139;-0.0675359580130996;-0.0730260034537093;-0.0333273776689688;-0.0488406234575642;-0.0308055547369039;-0.0343849641798195;-0.0189654657770626;-0.0047058047813586;-0.0040308001252271;-0.0358935004292364;-0.0496285090469581;-0.0636886658711848;-0.0415988841564987;-0.0521315962386809;-0.0461845702097918;-0.0497846490976005;-0.0034050446187082;-0.0326125437637115;-0.0393426990030933;-0.0391423338301492;-0.0262566779050572;-0.0254464402693789;-0.0298688965488674;-0.0100683492947051;-0.021168514142126;-0.0105651845662331;-0.0052534844301084;-0.005029033191570199;-0.0041208384279231;-0.005284373891153;-0.0285446222618062;-0.019266267739796;-0.0213234187276458;-0.0223517770778112;-0.0123659341073695;-0.0133869166974471;-0.0072540743953389;-0.0061114666801759;-0.0167050273619231;-0.0105141517712683;-0.0046599456794218;-0.0042620691775409;-0.0054325564317331;-0.0101138806063757;-0.0076564706671013;-0.0081196729827787;-0.0052481590323996
Mol07_PAC_aligned;62.55055472532848;9.98532293681808;47.39575619645917;130.33206146161677;87.5376628314267;-99.98325858825044;87.23885131473078;-21.59345893252819;-102.25315222039556;-43.1878633859625;15.809406717973912;-24.53107747405272;-13.19330814193705;-70.39694725297313;-110.8230340303312;7.095500243371903;-4.971064709912645;-66.61449437226555;-13.93177660476929;-18.49230122447129;-24.136527723172208;0.524861188473448;-3.961547624277861;-6.618510170547891;-4.768033998796977;-9.989195929813029;-8.642775237899606;-14.869996566130602;-0.2045167659906592;-13.744460509338555;-13.582344545373177;-11.089005443191557;-11.728968332366655;-1.5738359684835892;-4.587985276425026;-4.982543109024194;-5.8619917582262495;-7.459086203493598;0.1477919534300689;3.132039156980518;5.188711574244392;-4.847282479237998;-8.077087011144199;3.264924548717594;-7.811661271142944;-6.216017888832508;-0.3253018534098668;1.675657054497815;10.46143122565929;5.529832401734717;6.772582339091495;8.929562008543613;9.682182175499412;1.2212675274562024;4.325011229153505;-2.463013487127615;-5.034057507192856;-4.721718760083414;-4.730082662135139;-4.474763109446747;5.5886801650674975;4.163228177169724;7.044264181529735;7.787907293328356;-2.9934133018931623;-3.541429393673334;-2.5817756397972254;-2.8625418484381635;-0.7635517747366452;3.4361964263404845;5.85796284272236;6.348887425294036;5.066166169672529;5.510111706938883;6.085541821841884;4.736815095452405;3.7487822507182926;3.4526214435792824;6.4099329069096544;5.269819426155095;0.1658636964988371;1.7148449147550178;2.626868288397548;1.970716558446004;145.43799127529084;130.98671441148423;46.28732651091563;158.8237036385688;132.6866629973252;28.08888307755151;136.83525556849048;143.28886054341908;-2.00868205645322;-2.770592135278916;146.87715070204626;145.2617147467577;139.12776879572843;-0.0189742858518994;60.23169039899433;-1.576103488334105;168.69914504166604;142.52347308768972;146.25207799917533;148.670208914765;146.49575951274105;162.2522215511264;-3.2549325365997084;131.7043752658619;-2.456674669784466;132.69942306949312;53.9579129300822;-2.475103138756512;-4.14629841818256;147.9747234479831;-0.0047157202850158;-2.867128252523889;5.87478058833493;134.62463449533917;-2.640619504705864;133.71957086630698;-2.1319336244826057;136.60888609752988;-0.6982232310344322;173.38845119108962;-0.7851494134274044;140.44939217408816;131.00743168539594;134.46078434342502;154.31040719420784;142.43967806727173;133.07843786602635;132.87059856641136;-1.4326603320691125;3.183827902012471;-0.473316737275143;-1.2260033998580442;-2.5376057013991957;-0.0564538006990987;-0.1916591860038918;146.89004462830573;-0.471155665327803;-2.453779989549948;3.900802167934873;131.4444805345717;147.87857234101114;-0.115568808225982;-1.1019576924608128;-2.2946948018266826;-0.0392775869649738;-0.0653000994385518;-0.0149735006744454;-2.215364004499894;-3.7796094079228153;-0.075998428477784;-0.2570731706201119;-0.0842895288199609;139.5115851710047;136.2485467082058;-0.0872622086411158;-1.2925065780927882;-0.4808128530935215;-1.5282480705665202;-0.0376833217187358;-0.0624910011986638;-0.5900456722415979;-0.6345427064371538;-0.0310210519352361;-0.02654201448448;-0.0790154635689905;-0.093625590189487;-0.1644007151381174;-0.022608562038457;-0.0363148613877477;-0.0603175851401543;-0.1039809354776257;-0.0618194744286985;-0.0593039634901725;-1.1280443713256512;-0.0286149491092441;-0.0729096355665665;-0.4922113942106456;-0.0295382744879586;-0.1681083968813327;-0.0037066050564977995;-0.0393852142362319;-0.0629612713780727;-0.0423458803238674;-0.0685504561077966;-0.0272236547261127;-0.0698306909748328;-0.0413144568242386;-0.30143733538964373;-0.0960549709381301;-0.080330738287273;-0.0257458295647046;-0.0057352513619824;-0.084263123472974;-0.0043459832369139;-0.0277268350929778;-0.0294468249945291;-0.3471021161339342;-0.0971907670688621;-0.0531523929376108;-0.0716177830150365;-0.0925120127324165;-0.1129198969535673;-0.0395161570358896;-0.0513784271452923;-0.0764457895595201;-0.0364173766970827;-0.060440214266605;-0.0355070288815366;-0.0046306627363559;-0.025316013776005;-0.0512789715412922;-0.0035687892338081;-0.0194476608065328;-0.0825732291036801;-0.2409762709634302;-0.133677857514969;-0.1679706830374402;-0.0725803542485804;-0.0884050828797941;-0.1017062491554392;-0.1241634389190115;-0.0655902904666934;-0.0405933408615135;-0.0475376535255862;-0.0590691611508914;-0.0130480396356719;-0.0054389219105873;-0.0424619677667883;-0.0617556435397992;-0.1195798939101934;-0.0499740181519015;-0.0650919766854338;-0.0620883339592942;-0.0715386836516287;-0.0035471438865513;-0.0425084094902316;-0.057527217621196;-0.0628985094687227;-0.0704928456588148;-0.0338210244844906;-0.0445872401625258;-0.0461009971940339;-0.0302492019444645;-0.0150525539557332;-0.0075056254767616;-0.004753872941228;-0.0038957312418444;-0.0051516005136289;-0.0370744751127715;-0.026018573950547;-0.0303374511571969;-0.03731417880300919;-0.0172859510101416;-0.019704562666567;-0.023437232246743298;-0.0065255981285565;-0.0237796624126282;-0.0140279307104634;-0.0058195948407212;-0.0058283240337068;-0.0062624018642172;-0.0140194218621099;-0.0097509992392844;-0.0122738678643873;-0.0069969201020926
Mol08_PAC_aligned;-1.6304261615136175;4.620784303131591;17.128217155208656;75.94241332892787;37.44043915548629;-13.773547783582451;76.09409125661365;-28.209191414208583;-118.5457976092996;31.691675940563854;-6.026121894648375;-118.14647346510722;-4.005402107106393;-103.08150127333532;-173.50703677232;6.581461816426755;-2.44720077611572;-7.040778082821795;-6.857240818609309;9.54708390034268;45.57262439199329;-109.71330501919182;8.660827884242945;24.268286205526707;44.28124392168653;36.3065017347716;115.61812116634786;132.516808312559;-133.29840111621164;-123.04727708910228;-122.43144698583066;-42.4934991155076;-0.8051397664252207;12.87809099996712;-0.9324485114027468;13.391419314201295;29.63604340183995;-1.7085738438907985;93.7569634558774;99.47025958880424;-47.69048039087836;-7.843414641007586;-38.683705807565815;-26.90809730133408;-17.39177089328338;1.2429547100752174;30.441978395149143;51.26492405543062;-51.94888566627512;-41.197231484210775;-56.95080591811568;2.8680588752930767;15.45847032418034;-35.66694396989167;-25.80901179494369;-30.85484012977593;6.391042868664409;31.84700454486856;-1.3139866397860338;12.400273432513778;27.188030131838627;44.77221112707804;-16.268382622613355;-9.37884594251581;43.24219151711559;2.965196648598859;20.453075427923785;3.849819127614773;1.537113339381519;18.56616703269941;29.222687814600896;25.719204566949724;-1.1050463648656184;-5.193195743064734;-16.095498777696676;-9.71035922809943;14.932751734330663;16.493756499514408;-4.061126258489232;-4.157890979943911;8.888546665678845;6.235297950724917;1.6876831584254823;0.8929671348187789;133.0297531362075;97.57195821532478;-3.537703299653227;150.9653327440144;24.07465674344648;0.4200566978519749;132.48513467200019;139.75809566206874;-0.1806709438266527;-0.4834675184156676;138.71121744683543;137.01230311320094;144.71488924195148;-0.0323883439860753;81.15534348606293;-0.28982648480861284;160.4106271781644;141.3809395809939;152.62688804411175;151.0758116025755;155.9908876954788;154.9373179466398;5.635095754689707;135.97740953981017;135.16019449778705;134.44302657557546;-2.564209719676958;6.018771105343311;129.4211183329396;154.0509582343464;-0.0091913067478187;134.21110674941679;145.47827502380733;144.00806692705189;135.82595028924783;134.23988724827998;141.0609668066085;8.764776534177091;-2.1803660489404444;160.42559083059103;-0.7886305165327346;137.98118839026048;118.18161465177168;28.69447153829976;139.14618062784808;136.81145444528664;141.2059573361527;141.91731676202215;138.18424192524276;155.2893430748223;-1.456137898723335;-1.8962031244347852;-3.252777296143237;-0.1370471560583478;-0.508481358718466;140.97893831542297;-1.8136748283030164;16.655197184416373;72.57662520793399;50.00001051825361;144.7854670672138;-0.7013922437703073;88.90491297501264;138.2564349273599;-0.3403658444674766;-0.8273942802256815;-0.4647208174354224;-1.1723066514516889;-1.863286022350925;-0.205284683301394;-0.7160110379736023;-0.2917866841258865;134.87891513609415;25.269133683780183;-0.3975039752906694;32.072684661158114;-3.893547483183691;133.21624746214405;-0.2842952706932521;-0.6378878183388927;48.13958823789102;-2.011450536042504;-0.27507668466114;-0.0796178186907197;-0.179666810453181;-0.2670179670838276;-0.4640315430609752;-0.0685244463993188;-0.1184241758896943;-0.2115163956445017;-0.38831010574613806;-0.2781244173949185;-0.3455272177303826;8.642168512192864;-0.2115435932848889;-0.9173661630633277;136.06094556432888;-0.0602219587792001;-0.2807595882695307;-0.0083387835011081;-0.1124420621462502;-0.1826464803948531;-0.1486504250792195;-0.2525862795367259;-0.1089010133755629;-0.3354783033228979;-0.2296645449133145;-2.652322169556758;-0.5621685741881368;51.41920620423137;-0.1079521668329067;-0.0129901968663655;-0.1967091759054356;-0.0104749447466323;-0.0805891008269141;-0.1032937882489773;134.3200028854754;-1.9803214558116364;-1.2812685314882966;-2.275241658266516;-3.3949431251055118;-3.2221883930240125;-1.4744760751447255;-2.2374765041399254;-3.5428799450422663;-1.6070582131590978;-1.0977018312884526;-0.0567176859384599;-0.0107491856605049;-0.0643870099649426;-0.1287871132479653;-0.0087898248314979;-0.0574274329027657;-0.2585067536964336;-1.855168180046364;-2.614180005537881;9.434547581437291;-1.493543169624021;-2.177894702363856;-2.797977018435488;-3.5421336501243847;-2.163932617443722;-1.8146789896472308;-2.3018957246287326;-1.1062426492168422;-0.17099743935552017;-0.1736723121991087;-0.1151108814705905;-0.2197815666597626;-0.9858628714735964;-0.2143731385471782;-0.3065405299746755;-0.8941490786668811;-1.258640936554074;-0.0152429130400323;-0.6656475876095221;-1.2048958093109188;-1.467382752512346;-1.9247981250670256;-0.7023342237934195;-1.0867625133333114;-0.6871777344560156;-0.9446772101640508;-0.8740452282671253;-0.40202477726564;-0.0108689834451626;-0.0096104080682425;-0.0130364465890169;-0.1748195427908582;-0.3193264670674203;-0.4161707867297872;-0.6177468476768642;-0.34370767746201825;-0.4155581087587371;-0.2782687575590878;-0.017481886528355;-0.0793014206619741;-0.1280187618158986;-0.0527341134299464;-0.0950513120662717;-0.0195246913480578;-0.0617254067891859;-0.0442265756853904;-0.1097103812516304;-0.0589880798466211
