;-9.00_-2.00_-7.00_NH3+_C:;-9.00_0.00_1.00_NH3+_C:;-9.00_1.00_1.00_NH3+_C:;-8.00_0.00_-1.00_NH3+_C:;-8.00_0.00_0.00_NH3+_C:;-8.00_0.00_1.00_NH3+_C:;-8.00_1.00_0.00_NH3+_C:;-8.00_1.00_1.00_NH3+_C:;-8.00_1.00_2.00_NH3+_C:;-7.00_1.00_1.00_NH3+_C:;-7.00_1.00_2.00_NH3+_C:;-5.00_1.00_0.00_NH3+_C:;-4.00_2.00_0.00_NH3+_C:;-3.00_0.00_-2.00_NH3+_C:;-3.00_1.00_-2.00_NH3+_C:;-3.00_1.00_-1.00_NH3+_C:;-3.00_1.00_0.00_NH3+_C:;-3.00_1.00_2.00_NH3+_C:;-3.00_2.00_-1.00_NH3+_C:;-2.00_-2.00_-2.00_NH3+_C:;-2.00_-2.00_-1.00_NH3+_C:;-2.00_-1.00_-2.00_NH3+_C:;-2.00_0.00_-2.00_NH3+_C:;-2.00_0.00_1.00_NH3+_C:;-2.00_3.00_2.00_NH3+_C:;-1.00_-2.00_0.00_NH3+_C:;-1.00_-2.00_1.00_NH3+_C:;-1.00_-1.00_-1.00_NH3+_C:;-1.00_0.00_0.00_NH3+_C:;-1.00_1.00_-1.00_NH3+_C:;-1.00_1.00_2.00_NH3+_C:;-1.00_2.00_-1.00_NH3+_C:;-1.00_3.00_2.00_NH3+_C:;-1.00_4.00_2.00_NH3+_C:;0.00_0.00_-2.00_NH3+_C:;0.00_0.00_-1.00_NH3+_C:;0.00_1.00_0.00_NH3+_C:;0.00_1.00_2.00_NH3+_C:;0.00_3.00_-4.00_NH3+_C:;0.00_3.00_2.00_NH3+_C:;0.00_7.00_-5.00_NH3+_C:;1.00_0.00_-7.00_NH3+_C:;1.00_1.00_2.00_NH3+_C:;1.00_2.00_2.00_NH3+_C:;1.00_4.00_-5.00_NH3+_C:;1.00_4.00_-4.00_NH3+_C:;1.00_5.00_3.00_NH3+_C:;1.00_6.00_3.00_NH3+_C:;1.00_8.00_-3.00_NH3+_C:;2.00_-2.00_-4.00_NH3+_C:;2.00_-2.00_-3.00_NH3+_C:;2.00_-1.00_-2.00_NH3+_C:;2.00_0.00_-8.00_NH3+_C:;2.00_0.00_-2.00_NH3+_C:;2.00_1.00_-6.00_NH3+_C:;2.00_3.00_-2.00_NH3+_C:;2.00_4.00_0.00_NH3+_C:;2.00_4.00_2.00_NH3+_C:;2.00_4.00_3.00_NH3+_C:;2.00_5.00_2.00_NH3+_C:;2.00_6.00_1.00_NH3+_C:;3.00_1.00_-6.00_NH3+_C:;3.00_2.00_-6.00_NH3+_C:;3.00_2.00_-1.00_NH3+_C:;3.00_3.00_-2.00_NH3+_C:;3.00_4.00_-1.00_NH3+_C:;3.00_4.00_0.00_NH3+_C:;3.00_4.00_2.00_NH3+_C:;3.00_5.00_1.00_NH3+_C:;3.00_5.00_2.00_NH3+_C:;3.00_8.00_-4.00_NH3+_C:;3.00_9.00_-4.00_NH3+_C:;3.00_10.00_-3.00_NH3+_C:;4.00_-2.00_1.00_NH3+_C:;4.00_-2.00_2.00_NH3+_C:;4.00_1.00_-3.00_NH3+_C:;4.00_1.00_-2.00_NH3+_C:;4.00_2.00_0.00_NH3+_C:;4.00_4.00_0.00_NH3+_C:;4.00_6.00_0.00_NH3+_C:;4.00_7.00_-4.00_NH3+_C:;4.00_9.00_-3.00_NH3+_C:;4.00_10.00_-4.00_NH3+_C:;5.00_2.00_-1.00_NH3+_C:;5.00_4.00_0.00_NH3+_C:;5.00_9.00_0.00_NH3+_C:;5.00_9.00_1.00_NH3+_C:;6.00_3.00_-1.00_NH3+_C:;6.00_4.00_-2.00_NH3+_C:;6.00_4.00_1.00_NH3+_C:;9.00_6.00_6.00_NH3+_C:;-11.00_-4.00_1.00_NH3+_LJ:;-11.00_-2.00_1.00_NH3+_LJ:;-11.00_-2.00_3.00_NH3+_LJ:;-11.00_-1.00_0.00_NH3+_LJ:;-11.00_-1.00_3.00_NH3+_LJ:;-10.00_-5.00_3.00_NH3+_LJ:;-10.00_-4.00_1.00_NH3+_LJ:;-10.00_-4.00_4.00_NH3+_LJ:;-10.00_-3.00_-1.00_NH3+_LJ:;-10.00_-3.00_1.00_NH3+_LJ:;-10.00_-3.00_2.00_NH3+_LJ:;-10.00_-2.00_2.00_NH3+_LJ:;-10.00_-1.00_-1.00_NH3+_LJ:;-10.00_-1.00_0.00_NH3+_LJ:;-10.00_-1.00_1.00_NH3+_LJ:;-10.00_0.00_-1.00_NH3+_LJ:;-10.00_0.00_2.00_NH3+_LJ:;-10.00_0.00_3.00_NH3+_LJ:;-10.00_1.00_-1.00_NH3+_LJ:;-10.00_1.00_2.00_NH3+_LJ:;-9.00_-4.00_1.00_NH3+_LJ:;-9.00_-3.00_0.00_NH3+_LJ:;-9.00_-3.00_2.00_NH3+_LJ:;-9.00_-2.00_2.00_NH3+_LJ:;-9.00_-2.00_3.00_NH3+_LJ:;-9.00_-1.00_-1.00_NH3+_LJ:;-9.00_-1.00_3.00_NH3+_LJ:;-9.00_0.00_3.00_NH3+_LJ:;-9.00_1.00_-1.00_NH3+_LJ:;-9.00_1.00_2.00_NH3+_LJ:;-9.00_1.00_3.00_NH3+_LJ:;-9.00_2.00_2.00_NH3+_LJ:;-8.00_-4.00_1.00_NH3+_LJ:;-8.00_-4.00_2.00_NH3+_LJ:;-8.00_-2.00_3.00_NH3+_LJ:;-8.00_-1.00_-2.00_NH3+_LJ:;-8.00_-1.00_3.00_NH3+_LJ:;-8.00_0.00_-2.00_NH3+_LJ:;-8.00_0.00_3.00_NH3+_LJ:;-8.00_1.00_3.00_NH3+_LJ:;-7.00_-6.00_1.00_NH3+_LJ:;-7.00_-5.00_0.00_NH3+_LJ:;-7.00_-4.00_1.00_NH3+_LJ:;-7.00_-4.00_2.00_NH3+_LJ:;-7.00_-3.00_3.00_NH3+_LJ:;-7.00_0.00_-2.00_NH3+_LJ:;-7.00_1.00_-2.00_NH3+_LJ:;-7.00_3.00_-4.00_NH3+_LJ:;-6.00_-5.00_-1.00_NH3+_LJ:;-6.00_-1.00_-5.00_NH3+_LJ:;-6.00_0.00_-2.00_NH3+_LJ:;-6.00_0.00_-1.00_NH3+_LJ:;-6.00_1.00_5.00_NH3+_LJ:;-6.00_3.00_3.00_NH3+_LJ:;-5.00_3.00_3.00_NH3+_LJ:;-4.00_-4.00_-2.00_NH3+_LJ:;-4.00_-4.00_-1.00_NH3+_LJ:;-4.00_-3.00_1.00_NH3+_LJ:;-4.00_-1.00_-6.00_NH3+_LJ:;-4.00_0.00_-5.00_NH3+_LJ:;-4.00_3.00_-2.00_NH3+_LJ:;-4.00_3.00_3.00_NH3+_LJ:;-3.00_-3.00_1.00_NH3+_LJ:;-3.00_-2.00_3.00_NH3+_LJ:;-3.00_-1.00_-3.00_NH3+_LJ:;-3.00_0.00_-5.00_NH3+_LJ:;-3.00_1.00_-6.00_NH3+_LJ:;-3.00_2.00_4.00_NH3+_LJ:;-2.00_-2.00_3.00_NH3+_LJ:;-2.00_3.00_-9.00_NH3+_LJ:;-2.00_4.00_-5.00_NH3+_LJ:;-2.00_4.00_0.00_NH3+_LJ:;-1.00_1.00_-6.00_NH3+_LJ:;-1.00_2.00_-8.00_NH3+_LJ:;-1.00_2.00_-7.00_NH3+_LJ:;-1.00_3.00_-9.00_NH3+_LJ:;-1.00_3.00_-6.00_NH3+_LJ:;-1.00_3.00_-4.00_NH3+_LJ:;-1.00_7.00_2.00_NH3+_LJ:;-1.00_8.00_0.00_NH3+_LJ:;0.00_-2.00_4.00_NH3+_LJ:;0.00_1.00_-7.00_NH3+_LJ:;0.00_1.00_-5.00_NH3+_LJ:;0.00_10.00_1.00_NH3+_LJ:;1.00_-2.00_-1.00_NH3+_LJ:;1.00_0.00_-2.00_NH3+_LJ:;1.00_1.00_-4.00_NH3+_LJ:;1.00_4.00_-8.00_NH3+_LJ:;1.00_5.00_-3.00_NH3+_LJ:;1.00_5.00_2.00_NH3+_LJ:;1.00_8.00_1.00_NH3+_LJ:;2.00_-2.00_-1.00_NH3+_LJ:;2.00_-1.00_-1.00_NH3+_LJ:;2.00_0.00_0.00_NH3+_LJ:;2.00_4.00_6.00_NH3+_LJ:;3.00_-2.00_-4.00_NH3+_LJ:;3.00_0.00_-3.00_NH3+_LJ:;3.00_1.00_-3.00_NH3+_LJ:;3.00_1.00_-2.00_NH3+_LJ:;3.00_2.00_-1.00_NH3+_LJ:;3.00_2.00_0.00_NH3+_LJ:;3.00_3.00_-3.00_NH3+_LJ:;3.00_7.00_5.00_NH3+_LJ:;3.00_11.00_5.00_NH3+_LJ:;4.00_2.00_-1.00_NH3+_LJ:;4.00_3.00_1.00_NH3+_LJ:;4.00_6.00_2.00_NH3+_LJ:;4.00_7.00_-1.00_NH3+_LJ:;4.00_7.00_0.00_NH3+_LJ:;4.00_8.00_5.00_NH3+_LJ:;4.00_11.00_-4.00_NH3+_LJ:;5.00_4.00_1.00_NH3+_LJ:;5.00_6.00_5.00_NH3+_LJ:;5.00_11.00_4.00_NH3+_LJ:;6.00_3.00_-6.00_NH3+_LJ:;6.00_5.00_-6.00_NH3+_LJ:;6.00_7.00_-5.00_NH3+_LJ:;6.00_8.00_1.00_NH3+_LJ:;6.00_10.00_2.00_NH3+_LJ:;6.00_12.00_-4.00_NH3+_LJ:;6.00_14.00_0.00_NH3+_LJ:;7.00_-1.00_3.00_NH3+_LJ:;7.00_6.00_-5.00_NH3+_LJ:;7.00_7.00_-3.00_NH3+_LJ:;8.00_-5.00_1.00_NH3+_LJ:;8.00_-4.00_-1.00_NH3+_LJ:;8.00_10.00_-3.00_NH3+_LJ:;8.00_11.00_4.00_NH3+_LJ:;10.00_2.00_-1.00_NH3+_LJ:
Mol01;-9.31756050472952;69.94156606455358;25.79477241444806;-93.18976294296736;-185.4552662759868;-69.8531900774332;-8.681893844235432;0.3413094262208034;26.9034358242908;24.05220272638236;35.82101543663561;-32.57817714496184;-12.519705243899075;-165.8558272056299;-84.5475016729622;-144.59468489384204;-27.57645701928443;6.325338825970594;-28.226544724163382;-45.01598510840186;-57.19214210216591;-54.38523181559341;-156.82581142345032;-263.0654244142097;11.981904912234429;-103.95353540200136;-58.74922088751743;-33.8188172215039;104.19924353623216;71.49993969903542;51.847903730174295;33.263474265547906;14.361740034949614;-1.156415507010756;-45.09457706094672;-337.7480662559028;-93.5345322760585;114.55898861930696;57.14358703268243;-2.193942589959313;15.790000305970844;-2.313658531331276;103.34863643534896;125.44022814722662;33.60244416562043;52.541684823458645;4.594993720103529;9.321452910362096;19.401216319149366;-45.20525321705576;-53.37415559578725;91.39837247635054;-6.5175537479855645;130.04454215524575;7.966591834171938;116.91367674515246;-239.42768011638145;19.32674777159159;6.789462439037388;-6.7070235086279695;107.39116606474292;1.1166730018149646;9.76685349470875;68.91135259373524;63.31649914454268;-11.10266712631926;-67.91424413021193;-9.831697055146089;-4.234110530608721;7.956626862194651;17.39003401300844;14.05492494189698;13.24023123048876;-145.46287170607604;-235.902287705958;17.432470443798348;43.1691496499872;29.046616292778594;-0.0870399332765217;56.41127757854046;18.454491842467647;15.383208318163309;10.72425533857634;18.73776737828188;11.380504873286094;17.998927338193248;17.41189751637396;8.007013307883964;10.924395099408937;8.790337701644583;4.193970566624376;-0.7406986981453382;32.9897715403088;-1.666052266848781;129.66092485018567;-1.5055821034405803;-0.5161835803933839;22.72118502221052;-0.5028643820227322;138.15333128683125;136.78878690529217;5.580731874191139;23.16231787505573;140.42077526090574;142.20411774976583;142.79489198972476;139.52593823249475;141.22137029893986;17.1280932395346;138.40463376766036;135.2733617509423;58.61717369870546;153.2398818968157;22.711213671161424;131.4722904982261;1.9016728419265445;154.15302042412958;11.629564642548656;20.159586848518813;157.5074030696077;135.46576863114242;2.828145794957354;7.012418422146522;7.084390534522621;-2.422215716995776;115.08409589668972;148.3432336637684;131.32126723147417;137.45328114112343;18.484398619187687;-2.4290957722680933;-0.7218685190876981;-2.186143614302556;-2.624056976976932;-2.666395854261485;1.7140033951912337;153.17682806632362;142.90560091721488;-1.3491039570977623;-1.77808912957444;-2.062596340666527;159.929808262559;159.3544977216953;-0.9006609399685775;-1.5038755518065183;-1.7559502818977069;-2.7232822769277627;-3.6508802745123337;20.971334974227965;-0.9364776721840208;-2.6992418790326087;-0.9836690839424764;-2.1717151535084205;47.227043831802426;135.80193845580203;132.98719599671406;-2.6866121959045035;-1.2109760342912332;-2.340099026720007;127.43214364949472;-0.1010205994647346;-1.2340676873199303;-6.529402700683844;-1.4413160389599582;-0.2425765370207087;-0.5271180589704996;-0.1084486343265397;-0.999387497319244;0.6796785357085262;-2.071436708100832;-1.1414397632405004;-2.8113240438156293;-0.5989082468241548;-3.809476410180605;-0.2999781279232952;150.70150831409535;143.96164262646457;40.26985103598273;-0.1788657769156533;134.04569075299509;148.92694263274325;-1.758676662185472;142.53665249876656;149.05900079004135;147.19778951358933;-1.1049385797885722;99.33093619964696;147.6087591030204;142.6331018048995;148.95584028338308;142.4147430504072;140.3852042824173;17.48201155123661;-0.7745974358344668;-0.0582679042263877;135.37800166242803;18.523169865752006;18.759439744049303;2.000411608638687;61.62288545761175;-0.2981636837367416;-0.0540703780538226;-3.2910246604806224;-0.5058696006972528;-0.0541522995908898;-0.3101186455553253;-0.1708050766194634;-0.1412795183205553;-0.4419486560631435;-0.1068899796804142;-0.0216446723891605;-0.0131641312283197;36.90800230070599;-0.1296340378931155;-0.1880863605486919;61.99501661736277;42.69660729084045;-0.0343938354344703;-0.0216167679448686;-0.2627732698678986
Mol07;-5.548472374989246;-1.4253117138228752;-1.2747522723403175;-3.188620447273795;-2.2709848932533445;-1.3961495951003862;-2.085706151833264;-1.2192529175585276;-0.4429702059186722;-1.0629079647588489;-0.09695098379087952;-2.0348698355169725;-1.2707869902827529;-11.482554577344596;-11.191646273514095;-5.30297845325405;-0.1532049459387821;5.59401774027979;-4.777567509697938;-12.354489502598542;-5.117881334230347;-13.778244297083504;-15.62010152686925;7.703449853746909;8.037918580480367;5.481154050601885;8.710877002568175;0.7470999397266169;12.011616581359473;-3.126723596440909;16.735890396921977;-3.9193823740326295;12.685166336965096;10.127357228651888;-28.98700103989055;19.389086878983846;27.72061950794856;27.38914627352288;6.885282285481885;19.21942612893507;-15.853258498090478;-38.81653423794255;42.67475052590376;35.24142392631843;16.806607084711825;83.28249766458615;15.011163117505244;11.903461766121628;-7.925370441203031;-70.47430438377053;-58.1211545280087;54.49659401986138;-27.165820779556388;108.74906858351888;-55.226532508961405;-8.334011714311668;28.708005998218557;27.03620659697093;23.084089197530094;19.883617806549907;11.948837154875443;-35.451528873889615;-17.892864732094495;105.82552665065312;7.438503099495323;32.90409259499748;56.915761004671936;33.04061791473192;25.5264272496797;24.94302246352038;21.7663861413644;13.913980995905233;10.140858015212247;-132.50211683852433;-209.91038041969568;-154.77284556721975;-15.444498993556312;35.22797053759081;64.02974838981243;11.890752579314876;127.87062462710331;30.34682592211256;12.47138818672163;130.49136788216794;-2.413268167694348;12.692373638504144;12.09979936643846;-38.3591523307976;12.220370492131126;59.92725474847603;16.95042349436292;-0.0039565644428487;-0.0046928174190679;-0.0040135540582064;-0.0052364318029178;-0.0042187727421306;-0.0043220907490693;-0.0056590608250514;-0.004348925174829;-0.0067909042674985;-0.0062843455662758;-0.0058418265241094;-0.0063277014956138;-0.0080158985117892;-0.0077375389409663;-0.0072878324786337;-0.0084272608812691;-0.0069629909955313;-0.0062562020866599;-0.0086596023645001;-0.0070672785699504;-0.008272127845950899;-0.0098507029774131;-0.0085628390544525;-0.0093551895515446;-0.0083685631029671;-0.0122482858485253;-0.0088768248613323;-0.009191449792783;-0.0133611723742417;-0.0105397563567789;-0.0092901213402791;-0.0104396965758147;-0.012392936496101;-0.0113677909822546;-0.0125084948646962;-0.0196326983320804;-0.0133366030345225;-0.0210721734849687;-0.0138325383139456;-0.0139586506708408;-0.013158465418706;-0.0169798420973928;-0.0190942131542844;-0.0173110235388081;-0.0173714694928676;-0.0351579071317498;-0.0368676619783373;-0.035806024451288;-0.027259866516127;-0.0441321843999736;-0.0618013636941979;-0.0596673875095223;-0.0217623130937112;-0.0309908149784219;-0.0492741498733991;-0.098448279968987;-0.0999498140050224;-0.1093383050911641;-0.109630438629374;-0.1711668101171969;-0.2470904502527841;-0.0802351361627931;-0.207348605580186;-0.1555552709465318;-0.4347068613034233;-0.3564629226329409;-0.2977975321144133;-0.10863033857353839;-0.3000800052205108;-0.1559675450246137;-1.3128635867684648;-0.5942368303839786;-1.3840717251315222;-0.4345933125548343;-0.8622700423932028;-0.2487024781351873;-1.883881864256305;-1.7496376071891608;-0.2067461606445758;-0.3917105470895276;-0.8788132506510036;-1.3007013154849991;8.099734036760369;-0.1390878329429185;132.3720308541712;143.22931342618142;145.49047562727844;-1.4284870018439964;142.03855517829274;-1.034618376918726;-0.5243763153675356;136.43899378563347;151.67586193408687;147.1163424622072;-0.2632812028746791;100.68706000059863;147.5803841694623;158.69453367763919;165.60020709558134;138.8314671763007;138.2781931074155;145.27322950980337;-0.226194081495515;-0.0407144975363713;148.7198132220621;139.52770625823305;-2.395920641831915;6.444811281863796;-3.1533866627667444;-0.1926724416799517;-0.5076273539935845;148.53419713564884;-0.7938075030249588;-0.0679056708404386;5.661116080711741;-0.1345671771113015;4.644116432083927;-1.0472157488377545;-0.2052493054970541;-0.1356725903796534;-0.030830955525153;38.75846414426163;0.030420419099072;-1.9858411645042304;62.3929967827844;42.43692871157037;-0.2624938746860143;-0.0782414535261764;0.5774871940225201
Mol08;0.4136995931181459;4.061696418605751;3.57477859261577;8.006280366629792;6.509917601784241;5.271078320950905;5.058722145786802;4.479793530216084;4.002798911436009;5.401016254660573;4.944376672016982;4.730907061864613;1.2274126075362446;-101.39117233737372;-55.94279578938996;-17.450798556941336;4.012608020625088;15.920248459977792;-10.14521297087202;-10.207299831709092;3.591433076237782;-72.56148497888896;-76.83161141587564;33.22827974811807;12.965740694390702;-33.74731645571606;19.19818663321421;51.92794534981856;87.81452544686707;13.199135495750516;33.24856579374539;3.786224768164921;17.489056891371963;12.161352326742977;12.740297302063537;76.75884768673053;59.28437868098522;42.77313084522867;-10.05754828108876;22.42202492180189;-8.496364488340912;-23.680962356253705;53.78621069532298;39.91508927941325;-27.34160017618477;-29.978892885193527;11.822032821656702;8.259721430336054;-5.091631657210895;-4.5113830991423125;-5.077366866360311;130.13381127605987;-22.101894922717783;134.89126329540954;-58.98731069550146;-28.08949794606947;13.49697992827097;19.153639684566716;17.92333783221588;12.229595528969536;6.124817879811205;-56.75512850271406;-50.86957500048707;74.02342945119287;-13.006029675071524;4.565356765618781;14.369733463753573;18.75968340429488;10.43728293669398;11.98852014345985;-7.014815812995247;-5.382252120196101;-3.426657300900229;-112.72525198963152;-196.23939365897692;-40.93192958578176;52.261562881894335;50.8814692946081;12.585446394713992;2.7185089272647804;-9.127982449520612;-4.259950038640612;-4.253771334825466;21.51382081066661;8.740419059531098;-0.3476718817015261;0.7813378874914698;1.9526985247263744;-6.082231754373201;7.450540326051875;3.670331065736177;-0.0337724470356731;-0.0388863488604488;-0.0272657281493851;-0.0473246602579746;-0.0265622668473325;-0.04067106929134111;-0.05674582257720159;-0.036717640853603;-0.0857753327706413;-0.0628160800664966;-0.0527799470328686;-0.054323097230225;-0.1076170636947917;-0.0872786770724929;-0.0687604610680993;-0.1075888811923973;-0.0512280381136622;-0.0396048245537968;-0.0988524695850413;-0.0464946211598064;-0.0990682996298564;-0.1377738547329447;-0.0908493962703168;-0.0932495761506491;-0.0731546149901456;-0.2318944585507415;-0.0694917282489644;-0.0637489331269225;-0.2089058990662644;-0.0773976386724488;-0.0562731754783113;-0.0655180377893423;-0.1804615373278602;-0.1558776763927709;-0.1258033130890617;-0.768880758798341;-0.1163832400393553;-0.7844416553784327;-0.1041697057961598;-0.0896854410334054;-0.24931109693810571;-0.3118222008740087;-0.3457648979704334;-0.30480352119918264;-0.2494971405528494;-1.4754632199194324;-1.7467795152444243;-0.8993933905053756;-0.6347836359389997;-0.7328970112194979;103.09384143632616;-0.4500237061697858;-0.1031087297938322;-0.1288728387674415;-0.1841131581127661;3.5681850246230025;-3.4067324345794074;-3.5350520635425404;-1.1591524310194623;135.84813155480597;46.24162761156675;-0.2552163987873113;6.799894065688231;-2.5560821055178478;158.84751700068392;137.60970597208745;58.30814146491896;-0.3365613477580546;127.16786910242658;-0.3081211481135025;-2.389821096981882;-1.1538055410841221;63.0543412875386;-1.0308870882570271;-2.5050212874111946;-0.3069207049080537;-2.234644841212135;133.38258174518762;-0.0941842553837614;-0.0847877404267504;-1.7924709739544236;-3.201020610111754;137.78297466295226;-0.026345602647838903;170.2016146528509;154.4431412527823;147.2581300719064;-0.3239203120245106;-1.2305964984912248;-0.373113351902368;-0.076157259574423;144.5974157982378;144.19825696141552;168.5646018534178;-0.1391347283942925;110.57878056682225;141.9562858678561;142.33128328320498;152.4954863071017;143.35467067252137;133.44398419580477;9.19566139897166;-0.0484655015237151;-0.0091015676861797;139.0453181694239;-2.844306695826427;-0.1850353729781068;-0.1523899904986979;-0.1392073862817991;-0.0293846966142712;-0.0153367924315602;-0.8921105865296864;-0.0693745030965199;-0.0095432106800506;-0.3585152087046407;-0.1373452140479349;-0.0656858400082484;-0.0485760385562685;-0.0167696540339429;-0.0079207872429194;-0.0039981181821081;36.070983289501015;-0.07959948224655801;-0.0672319584616107;62.62479760963111;43.10658727199099;-0.0133117405575471;-0.0067012733845578;-0.2474224751303233
Mol09;1.8645221771453608;1.393164817754256;1.5605345311641283;2.21050981814334;1.9072788506563756;1.58977647288501;2.1285913603631443;1.7695353449667142;1.4210817492366346;2.029523065039964;1.5826736848418008;3.661682713534775;4.3097976013553065;8.285002313865487;9.152174034519838;8.00230694518725;6.30785634110272;2.6665464376944428;7.2530615780821535;5.565364930982476;6.30633087126288;9.342361647645934;12.14687553731455;6.801346832734783;0.1855760966898252;9.360088887529836;6.6846102215624;16.619749046268964;16.810610089004637;19.58961061198934;2.54871218919741;14.683157656481155;-1.070837206421107;-2.673820382301347;33.200414107125184;40.81995104473332;23.565819629966214;-0.8184828584156847;34.14960025144677;-1.99292640270993;19.945627560044183;11.954909694250365;-13.992276607576724;-19.62245910248872;36.3879740819844;36.53094214832751;-1.6229958097397077;-6.628776255883697;85.72570474642893;-30.66129398850212;-30.1047416018838;48.2678890268145;22.64008128613093;49.97286953700355;-35.755482254397805;43.68320815943722;-144.57774346709036;65.66285046365505;3.35799685616513;14.214568910465292;-65.3325583057453;-109.89849013515467;-243.31115736029025;132.37300915707797;-38.77159030923697;113.46032348672792;-35.71010737473257;25.226920702120623;-35.12292107552123;4.045660663005798;21.03275930990179;17.12460223763762;12.825838923233825;-116.53019735446216;-206.4403267275704;28.95379077616921;109.11845961439305;-229.73276832347227;34.24591931431056;-27.98916713840145;24.916037296685964;9.911336610069608;10.1823452796856;17.60386635784954;32.17108355700021;-3.0861462334361747;-4.247089656548496;24.53287776195737;33.90712208390924;-6.603482429993452;-3.1031082391640084;-0.0043677896265608;-0.0054295229057421;-0.0046271093531551;-0.006221635952273;-0.0050091010278748;-0.0046397320513177;-0.006233353870573299;-0.0047478054206916;-0.0076613624867936;-0.0070877892317028;-0.0065812553587094;-0.0073356079282669;-0.0095344968301422;-0.0092396704160183;-0.0087273892179462;-0.0103478092800241;-0.0086680851823688;-0.0077750599896298;-0.0110115516434719;-0.009178223742403;-0.009072512637841998;-0.011074008111323001;-0.0096281656684406;-0.0108567630064791;-0.0096966109384029;-0.0145892707459699;-0.0106851903202666;-0.0115691077201002;-0.0172123729290879;-0.0139752082704855;-0.0123044336225663;-0.0146444410848275;-0.013501720538313;-0.0123800562242848;-0.0144884414891341;-0.0231916192519618;-0.0161281942096674;-0.0258335064981049;-0.0176235560406482;-0.018910151977315503;-0.013679312459202;-0.0179528945073082;-0.02061207863477;-0.0187031397096586;-0.0193176138873147;-0.0429127196515544;-0.0473260077460802;-0.047338126200332;-0.0284798749422357;-0.0525768663934725;-0.0744522522193815;-0.0731952236392636;-0.0298218544963074;-0.0556340883087808;-0.096883020718423;-0.0999620237493376;-0.1018497704779002;-0.1161698373606892;-0.1405278525832504;-0.2128955901206172;-0.3841276879669399;-0.1757964471867726;-0.2168064609976647;-0.1729791559369741;-0.4258551431253399;-0.4456810408355749;-0.4733681226768039;-0.1920606164606863;-0.3289597083803619;-0.3090042089420935;-1.4962511288093814;-2.3302564439549363;-2.0366828726653865;-1.337711429999988;-0.865042296099806;-0.6115559333736162;18.750689573075604;-0.2581322270461685;2.946313710805244;9.91660366815246;-0.9133969263328242;2.494694361200987;68.86401523151176;-1.1727264568078035;58.60272383928121;139.39937139711458;135.59435324747247;-1.3134440440496082;134.48014160270318;133.53182931758369;133.6668622975397;136.1472025743171;146.9811548338938;155.02018134733777;-0.3556032058493086;101.00519234250018;142.96785758656216;147.87340047480177;145.26873494982766;158.9529529775666;160.92154033450905;149.5371655309575;-0.45805555466123943;-0.0782649118881833;150.140601161964;138.19814056635747;-1.1628518912144092;131.99252556119745;20.10158180988345;-0.2555103524247016;-0.2984520845891028;133.57338176199804;-0.3557126476473531;-0.0838932855784757;1.322890140789234;-1.92237085150168;-1.099544536598953;-0.9937280118720884;-0.2148333710179799;-0.0815640705968663;-0.031783264430529;34.760387144711906;-0.9556356741924033;-1.1778564924172454;63.05400447506913;43.732115819587065;-0.1257271272866768;-0.0341331035794212;-0.4844427464993574
